"Domain","Site Rank","Year online","Name","Media Bias/Fact Check","MBFC Fact","MBFC Bias","MisinfoMe","Wikipedia","Lang","URL","MBFC cred","",""
"boisecitywire.com","30000000","2019","Boise City Wire","https://mediabiasfactcheck.com/boise-city-wire/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://boisecitywire.com/","L","",""
"bongino.com","165792","2008","Bongino.com","https://mediabiasfactcheck.com/bongino-com/","M","FN","0.2","https://en.wikipedia.org/wiki/Dan_Bongino","en","https://bongino.com/","L","",""
"bonsens.info","1640446","2014","BonSens","https://mediabiasfactcheck.com/bonsens/","L","CP","-0.6","","fr","https://bonsens.info/","L","",""
"borderlandalternativemedia.com","30000000","2019","Borderland Alternative Media","https://mediabiasfactcheck.com/borderland-alternative-media-bam/","L","FN","-0.6","","en","https://borderlandalternativemedia.com/","L","",""
"bossip.com","25022","2006","Bossip","https://mediabiasfactcheck.com/bossip/","M","FN","0.2","https://en.wikipedia.org/wiki/Bossip","en","https://bossip.com/","L","",""
"bostonbroadside.com","4112144","2014","Boston Broadside","https://mediabiasfactcheck.com/boston-broadside-bias/","M","FN","","","en","https://www.bostonbroadside.com/","L","",""
"boulderleader.com","30000000","2019","Boulder Leader","https://mediabiasfactcheck.com/boulder-leader/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://boulderleader.com/","L","",""
"bowlinggreentoday.com","30000000","2019","Bowling Green Today","https://mediabiasfactcheck.com/bowling-green-today-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://bowlinggreentoday.com/","L","",""
"brandnewtube.com","3752503","2013","Brand New Tube","https://mediabiasfactcheck.com/brand-new-tube/","VL","CP","-0.8","","en","https://brandnewtube.com/","L","",""
"bransontimes.com","30000000","2019","Branson Times","https://mediabiasfactcheck.com/branson-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://bransontimes.com/","L","",""
"breaking911.com","124687","2011","Breaking911","https://mediabiasfactcheck.com/breaking911/","VL","FN","-0.5","","en","https://breaking911.com/","L","",""
"breakingchristiannews.com","975216","2004","Breaking Christian News","https://mediabiasfactcheck.com/breaking-christian-news/","L","FN","0.3","","en","https://breakingchristiannews.com/","L","",""
"breakingfirst.com","30000000","2015","Breaking First","https://mediabiasfactcheck.com/breaking-first/","L","FN","0.0","","en","https://breakingfirst.com/","L","",""
"breakingnews247.net","3073849","2016","Breakingnews247.net","https://mediabiasfactcheck.com/breakingnews247-net/","L","FN","-0.8","","en","http://www.breakingnews247.net/","L","",""
"breakingwide.com","662641","2019","Breaking Wide","https://mediabiasfactcheck.com/breaking-wide/","M","FN","0.0","","en","https://breakingwide.com/","L","",""
"breitbart.com","2207","1999","Breitbart","https://mediabiasfactcheck.com/breitbart/","M","FN","-0.3","https://en.wikipedia.org/wiki/Breitbart_News","en","https://breitbart.com/","L","",""
"brevardsun.com","30000000","2019","Brevard Sun","https://mediabiasfactcheck.com/brevard-sun/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://brevardsun.com/","L","",""
"bridgeporttimes.com","30000000","2019","Bridgeport Times","https://mediabiasfactcheck.com/bridgeport-times/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://bridgeporttimes.com/","L","",""
"brighteon.com","31164","2018","Brighteon","https://mediabiasfactcheck.com/brighteon/","VL","CP","-0.8","","en","https://www.brighteon.com/","L","",""
"brightside.me","19208","2013","BrightSide","https://mediabiasfactcheck.com/brightside/","M","CP","0.0","https://en.wikipedia.org/wiki/Bright_Side_(YouTube_channel)","en","https://brightside.me/","L","",""
"bristolreporter.com","30000000","2019","Bristol Reporter","https://mediabiasfactcheck.com/bristol-reporter-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://bristolreporter.com/","L","",""
"britainfirst.org","571895","2011","Britain First","https://mediabiasfactcheck.com/britain-first/","L","FN","-0.6","https://en.wikipedia.org/wiki/Britain_First","en","https://www.britainfirst.org/","L","",""
"buckeyereporter.com","2466401","","Buckeye Reporter","https://mediabiasfactcheck.com/buckeye-reporter-bias/","M","","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://buckeyereporter.com/","L","",""
"buckscountystandard.com","30000000","2022","Bucks County Standard","https://mediabiasfactcheck.com/bucks-county-standard-bias/","M","FN","","","en","https://www.buckscountystandard.com/","L","",""
"buffalochronicle.com","3540325","2014","The Buffalo Chronicle","https://mediabiasfactcheck.com/the-buffalo-chronicle/","M","FN","0","","en","https://buffalochronicle.com/","L","",""
"buffaloledger.com","30000000","2019","Buffalo Ledger","https://mediabiasfactcheck.com/buffalo-ledger-bias/","M","FN","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://buffaloledger.com/","L","",""
"bugout.news","30000000","2015","Bugout.news","https://mediabiasfactcheck.com/bugout-news/","VL","CP","0","https://en.wikipedia.org/wiki/Natural_News","en","https://bugout.news/","L","",""
"burlingtonreporter.com","30000000","2019","Burlington Reporter","https://mediabiasfactcheck.com/burlington-reporter-bias/","M","FN","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://burlingtonreporter.com/","L","",""
"burlingtonreview.com","30000000","2019","Burlington Review","https://mediabiasfactcheck.com/burlington-review-bias/","M","FN","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://burlingtonreview.com/","L","",""
"businessdailynetwork.com/states/ak","30000000","","Alaska Business Daily","https://mediabiasfactcheck.com/alaska-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/ak/","L","",""
"businessdailynetwork.com/states/al","30000000","","Alabama Business Daily","https://mediabiasfactcheck.com/alabama-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/al/","L","",""
"businessdailynetwork.com/states/ma","30000000","","Massachusetts Business Daily","https://mediabiasfactcheck.com/massachusetts-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/ma/","L","",""
"businessdailynetwork.com/states/md","30000000","","Maryland Business Daily","https://mediabiasfactcheck.com/maryland-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/md/","L","",""
"businessdailynetwork.com/states/mi","30000000","","Michigan Business Daily","https://mediabiasfactcheck.com/michigan-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/mi/","L","",""
"businessdailynetwork.com/states/mn","30000000","","Minnesota Business Daily","https://mediabiasfactcheck.com/minnesota-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/mn/","L","",""
"businessdailynetwork.com/states/mo","30000000","","Missouri Business Daily","https://mediabiasfactcheck.com/missouri-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/mo/","L","",""
"businessdailynetwork.com/states/ms","30000000","","Mississippi Business Daily","https://mediabiasfactcheck.com/mississippi-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/ms/","L","",""
"businessdailynetwork.com/states/mt","30000000","","Montana Business Daily","https://mediabiasfactcheck.com/montana-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/mt/","L","",""
"businessdailynetwork.com/states/nc","30000000","","NC Business Daily","https://mediabiasfactcheck.com/nc-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/nc/","L","",""
"businessdailynetwork.com/states/nd","30000000","","North Dakota Business Daily","https://mediabiasfactcheck.com/north-dakota-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/nd/","L","",""
"businessdailynetwork.com/states/ne","30000000","","Nebraska Business Daily","https://mediabiasfactcheck.com/nebraska-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/ne/","L","",""
"businessdailynetwork.com/states/nj","30000000","","New Jersey Business Daily","https://mediabiasfactcheck.com/new-jersey-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/nj/","L","",""
"businessdailynetwork.com/states/nm","30000000","","New Mexico Business Daily","https://mediabiasfactcheck.com/new-mexico-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/nm/","L","",""
"businessdailynetwork.com/states/nv","30000000","","Nevada Business Daily","https://mediabiasfactcheck.com/nevada-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/nv/","L","",""
"businessdailynetwork.com/states/ny","30000000","","New York Business Daily","https://mediabiasfactcheck.com/new-york-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/ny/","L","",""
"businessdailynetwork.com/states/oh","30000000","","Ohio Business Daily","https://mediabiasfactcheck.com/ohio-business-daily-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://businessdailynetwork.com/states/oh/","L","",""
"businessday.ng","30000000","","Business Day Nigeria","https://mediabiasfactcheck.com/business-day-nigeria-bias/","M","FN","0.6","","en","https://businessday.ng/","L","",""
"butlercountytoday.com","30000000","","Butler County Today","https://mediabiasfactcheck.com/butler-county-today-bias/","M","FN","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://butlercountytoday.com/","L","",""
"buzzloving.com","5289314","2023","BuzzLoving","https://mediabiasfactcheck.com/buzzloving-bias/","M","FN","","","en","https://buzzloving.com/","L","",""
"c19budesonide.com","30000000","2021","Budesonide for COVID-19","https://mediabiasfactcheck.com/c19budesonide-com-bias/","M","FN","","","en","https://c19budesonide.com/","L","",""
"c19colchicine.com","30000000","2021","Colchicine for COVID-19","https://mediabiasfactcheck.com/c19colchicine-com-bias/","M","FN","","","en","https://c19colchicine.com/","L","",""
"c19curcumin.com","30000000","2021","Curcumin for COVID-19","https://mediabiasfactcheck.com/c19curcumin-com-bias/","M","FN","","","en","https://c19curcumin.com/","L","",""
"c19early.com","5962519","2021","CovidAnalysis Network","https://mediabiasfactcheck.com/covidanalysis-network-c19early-com-bias/","M","FN","","","en","https://c19early.com/","L","",""
"c19favipiravir.com","30000000","2021","Favipiravir for COVID-19","https://mediabiasfactcheck.com/c19favipiravir-com-bias/","M","FN","","","en","https://c19favipiravir.com/","L","",""
"c19fluvoxamine.com","30000000","2021","Fluvoxamine for COVID-19","https://mediabiasfactcheck.com/c19fluvoxamine-com-bias/","M","FN","","","en","https://c19fluvoxamine.com/","L","",""
"c19hcq.com","30000000","2020","HCQ for COVID-19","https://mediabiasfactcheck.com/c19hcq-com-bias/","M","FN","","","en","https://c19hcq.com/","L","",""
"c19melatonin.com","30000000","2021","Melatonin for COVID-19","https://mediabiasfactcheck.com/c19melatonin-com-bias/","M","FN","","","en","https://c19melatonin.com/","L","",""
"c19nitazoxanide.com","30000000","2021","Nitazoxanide for COVID-19","https://mediabiasfactcheck.com/c19nitazoxanide-com-bias/","M","FN","","","en","https://c19nitazoxanide.com/","L","",""
"c19ns.com","30000000","2021","Nigella Sativa for COVID-19","https://mediabiasfactcheck.com/c19ns-com-nigella-sativa-bias/","M","FN","","","en","https://c19ns.com/","L","",""
"c19proxalutamide.com","30000000","2021","Proxalutamide for COVID-19","https://mediabiasfactcheck.com/c19proxalutamide-com-bias/","M","FN","","","en","https://c19proxalutamide.com/","L","",""
"c19pvpi.com","30000000","2021","Povidone-Iodine for COVID-19","https://mediabiasfactcheck.com/c19pvpi-com-bias/","M","FN","","","en","https://c19pvpi.com/","L","",""
"c19quercetin.com","30000000","2021","C19Quercetin.com","https://mediabiasfactcheck.com/c19quercetin-com-bias/","M","FN","","","en","https://c19quercetin.com/","L","",""
"c19vitamind.com","30000000","2020","Vitamin D for COVID-19","https://mediabiasfactcheck.com/c19vitamind-com-bias/","M","FN","","","en","https://c19vitamind.com/","L","",""
"c19zinc.com","30000000","2020","Zinc for COVID-19","https://mediabiasfactcheck.com/c19zinc-com-bias/","M","FN","","","en","https://c19zinc.com/","L","",""
"cabarrustoday.com","30000000","2019","Cabarrus Today","https://mediabiasfactcheck.com/cabarrus-today-bias/","M","FN","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://cabarrustoday.com/","L","",""
"cair.com","177388","1996","Council for American-Islamic Relations","https://mediabiasfactcheck.com/council-on-american-islamic-relations-cair/","M","FN","0.134","https://en.wikipedia.org/wiki/Council_on_American%E2%80%93Islamic_Relations","en","https://www.cair.com/","L","",""
"caitlinjohnston.com","30000000","2023","CaitlinJohnstone.com","https://mediabiasfactcheck.com/caitlinjohnstone-com-bias/","M","CP","","","en","https://caitlinjohnston.com/","L","",""
"caixinglobal.com","300797","2016","Caixin Global","https://mediabiasfactcheck.com/caixin-global/","M","FN","0.017","https://en.wikipedia.org/wiki/Caixin","en","https://www.caixinglobal.com/","L","",""
"caldronpool.com","1342474","2017","Caldron Pool","https://mediabiasfactcheck.com/caldron-pool/","M","FN","0","https://en.wikipedia.org/wiki/Caldron_Pool","en","https://caldronpool.com/","L","",""
"californiacollapse.news","16263626","","CaliforniaCollapse.News","https://mediabiasfactcheck.com/californiacollapse-news-bias/","VL","CP","","https://en.wikipedia.org/wiki/Natural_News","en","https://californiacollapse.news/","L","",""
"campechepost.com","30000000","2020","Campeche Post","https://mediabiasfactcheck.com/campeche-post-bias/","M","FN","","","en","https://campechepost.com/","L","",""
"campusinsanity.com","30000000","2015","CampusInsanity","https://mediabiasfactcheck.com/campusinsanity-com/","VL","CP","0","https://en.wikipedia.org/wiki/Natural_News","en","https://campusinsanity.com/","L","",""
